combined from ro1 ro2 ro3 ro4 ro5 ro6 ro7 ro8 ro9 ro10
                  96	word019
                 185	word018
                 727	word017
                1043	word016
                3353	word015
                7435	word014
               14054	word013
               27698	word012
               45184	word001
               48628	word011
               62652	word003
               68057	word005
               75876	word010
               81749	word004
               82545	word009
               83430	word006
               87928	word007
               88878	word008
              220421	word002
        22	-_F
        22	.30
        22	10%
        22	116
        22	25%
        22	250
        22	34_
        22	43_
        22	44_
        22	4_i
        22	5_l
        22	6_p
        22	8_(
        22	8_-
        22	:_E
        22	;_6
        22	A_A
        22	A_I
        22	Ape
        22	Arg
        22	Aud
        22	Căl
        22	Deş
        22	Div
        22	Enr
        22	Fer
        22	Gaz
        22	Hai
        22	Her
        22	I_n
        22	L_C
        22	Log
        22	M_-
        22	O,_
        22	Pav
        22	Ram
        22	Sem
        22	Sfâ
        22	Sis
        22	Sum
        22	T_d
        22	Tit
        22	Ung
        22	Via
        22	Vor
        22	_(B
        22	_(F
        22	_(m
        22	_79
        22	_E.
        22	_Ie
        22	_S-
        22	_Tâ
        22	_Vr
        22	_he
        22	_Îm
        22	a-ş
        22	a_0
        22	a_8
        22	ad,
        22	aho
        22	aid
        22	amâ
        22	anj
        22	asl
        22	b_c
        22	b_s
        22	bog
        22	c_v
        22	cez
        22	câş
        22	d_C
        22	deb
        22	ek_
        22	elă
        22	enn
        22	er-
        22	ev_
        22	fed
        22	fân
        22	g_c
        22	g_s
        22	gni
        22	gân
        22	hal
        22	i),
        22	i?_
        22	iac
        22	idă
        22	ik_
        22	ill
        22	isf
        22	itm
        22	iu)
        22	ium
        22	lav
        22	leţ
        22	mb_
        22	miu
        22	nac
        22	neu
        22	nig
        22	o_h
        22	of_
        22	onş
        22	oss
        22	pa.
        22	pau
        22	plâ
        22	rvă
        22	rât
        22	s_B
        22	s_P
        22	sad
        22	siz
        22	slo
        22	sm,
        22	sos
        22	stâ
        22	sug
        22	s”_
        22	t-u
        22	t_L
        22	ta?
        22	the
        22	ti:
        22	to,
        22	tsc
        22	u),
        22	u?_
        22	u_h
        22	ufe
        22	ufl
        22	ui-
        22	uj,
        22	uts
        22	v_i
        22	veş
        22	x._
        22	xpi
        22	xur
        22	âşt
        22	ă-l
        22	ă_z
        22	ăca
        22	ăţă
        22	şas
        22	ţ._
        22	ţăm
        22	„Si
        31	'_S
        31	(in
        31	,6_
        31	,_z
        31	-_L
        31	-_e
        31	.10
        31	06)
        31	0_s
        31	1_s
        31	30,
        31	33_
        31	3_s
        31	53_
        31	5_i
        31	7_f
        31	A)_
        31	A_d
        31	Ade
        31	Afa
        31	Ava
        31	C)_
        31	Doi
        31	Gas
        31	I)_
        31	Ian
        31	Men
        31	Nou
        31	Ope
        31	Ren
        31	Vol
        31	Zei
        31	Zil
        31	_(e
        31	_2,
        31	_42
        31	_Fă
        31	_Ka
        31	_Ul
        31	_cv
        31	_dă
        31	_“P
        31	_„T
        31	a_ţ
        31	acr
        31	agă
        31	amă
        31	aşu
        31	cac
        31	cmc
        31	ebe
        31	fe_
        31	foc
        31	h,_
        31	hen
        31	hez
        31	i_h
        31	iba
        31	idr
        31	ie-
        31	ig_
        31	isn
        31	ixt
        31	jez
        31	k,_
        31	k_s
        31	ket
        31	lăs
        31	mez
        31	mix
        31	neo
        31	nri
